X,Y,lagoslakeid,gnis_name,min,max,LakeArea,label
-95.49139,46.410958,43198,West Leaf Lake,6.61,7.29,5.64199762534858,<b>West Leaf Lake</b><br>Lake Area = 5.6 ha<br>Observed Chloride = 6.61-7.29 mg/L
-94.163302,46.541166,43201,Markee Lake,1,1,3.6846016847413,<b>Markee Lake</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 1-1 mg/L
-93.127148,44.838644,43260,,215,215,2.0755150192202,<b>NA</b><br>Lake Area = 2.1 ha<br>Observed Chloride = 215-215 mg/L
-91.22604,44.29975,43296,Lake Henry,11.1,14.5,2.78882187378541,<b>Lake Henry</b><br>Lake Area = 2.8 ha<br>Observed Chloride = 11.1-14.5 mg/L
-74.08611,41.46792,43758,Browns Pond,25.6,33.9,4.33672705257835,<b>Browns Pond</b><br>Lake Area = 4.3 ha<br>Observed Chloride = 25.6-33.9 mg/L
-83.77943,38.93813,44125,Lake Waynoka,5,5.35,4.77980393382814,<b>Lake Waynoka</b><br>Lake Area = 4.8 ha<br>Observed Chloride = 5-5.35 mg/L
-93.813501,46.643752,44197,Stark Lake,1,2.16,4.43155657680677,<b>Stark Lake</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 1-2.16 mg/L
-95.856701,46.173376,44272,Johnson Lake,17.9,17.9,4.90952974801731,<b>Johnson Lake</b><br>Lake Area = 4.9 ha<br>Observed Chloride = 17.9-17.9 mg/L
-95.27936,45.3241,44280,Monson Lake,11,15.6,4.40917342841853,<b>Monson Lake</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 11-15.6 mg/L
-95.686894,44.09429,44382,Smith Lake,9.695,15,3.64908074939571,<b>Smith Lake</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 9.7-15 mg/L
-95.773015,47.156855,44522,,2.93,2.93,1.50684198821376,<b>NA</b><br>Lake Area = 1.5 ha<br>Observed Chloride = 2.93-2.93 mg/L
-96.141474,46.859484,44531,Lee Lake,15,15,2.83982762433802,<b>Lee Lake</b><br>Lake Area = 2.8 ha<br>Observed Chloride = 15-15 mg/L
-96.138169,46.487492,44536,,3.74,3.74,1.60447418730845,<b>NA</b><br>Lake Area = 1.6 ha<br>Observed Chloride = 3.74-3.74 mg/L
-73.83461,41.45806,44810,Canopus Lake,32.5,41,3.29108745724855,<b>Canopus Lake</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 32.5-41 mg/L
-94.46807,47.517771,45204,Popple Lake,0.951,1.12,3.63805925016987,<b>Popple Lake</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 0.95-1.12 mg/L
-90.266596,48.008551,45864,Peanut Lake,32,32,1.77530797512751,<b>Peanut Lake</b><br>Lake Area = 1.8 ha<br>Observed Chloride = 32-32 mg/L
-79.09316,42.46834,46053,Silver Creek Reservoir,20.4,20.4,2.96767430449867,<b>Silver Creek Reservoir</b><br>Lake Area = 3 ha<br>Observed Chloride = 20.4-20.4 mg/L
-93.100228,47.286558,46270,Hay Lake,3.665,20.4866666666667,2.32405767513912,<b>Hay Lake</b><br>Lake Area = 2.3 ha<br>Observed Chloride = 3.66-20.49 mg/L
-94.2606,39.3984,46662,Watkins Mill Lake,6.45,6.79,3.5631155307275,<b>Watkins Mill Lake</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 6.45-6.79 mg/L
-74.51786,43.22669,46782,Stoner Lakes,9.5,9.5,3.50452924098749,<b>Stoner Lakes</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 9.5-9.5 mg/L
-77.44434,42.39343,46856,Loucks Pond,12.8,12.8,2.07019946495549,<b>Loucks Pond</b><br>Lake Area = 2.1 ha<br>Observed Chloride = 12.8-12.8 mg/L
-77.71265,42.34574,46877,Almond Lake,46.2,77.4,4.00746626728575,<b>Almond Lake</b><br>Lake Area = 4 ha<br>Observed Chloride = 46.2-77.4 mg/L
-94.747539,47.22583,47250,Garfield Lake,7.4,9.6,5.95618673252371,<b>Garfield Lake</b><br>Lake Area = 6 ha<br>Observed Chloride = 7.4-9.6 mg/L
-93.693279,46.738941,47258,Esquagamah Lake,1.11,2.3,5.80371413802621,<b>Esquagamah Lake</b><br>Lake Area = 5.8 ha<br>Observed Chloride = 1.11-2.3 mg/L
-94.177121,46.539744,47271,Stevens Lake,2,2,2.59472007526084,<b>Stevens Lake</b><br>Lake Area = 2.6 ha<br>Observed Chloride = 2-2 mg/L
-95.681076,44.146905,47442,Fremont Lake,12.916,14.175,4.48475127746909,<b>Fremont Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 12.92-14.18 mg/L
-92.23779,39.74636,47453,New Lake,9.04,14.6,2.63509950776091,<b>New Lake</b><br>Lake Area = 2.6 ha<br>Observed Chloride = 9.04-14.6 mg/L
-75.70855,42.46496,47907,Lake Ludlow,5.7,57,3.84621156780937,<b>Lake Ludlow</b><br>Lake Area = 3.8 ha<br>Observed Chloride = 5.7-57 mg/L
-93.24102,44.893053,48314,Mother Lake,53.9,110,2.3636462068281,<b>Mother Lake</b><br>Lake Area = 2.4 ha<br>Observed Chloride = 53.9-110 mg/L
-95.683521,45.892711,48388,Lake Venus,10.8,16,3.69139787073897,<b>Lake Venus</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 10.8-16 mg/L
-89.86262,46.05008,48446,Zee Lake,0.2,1.75,2.31998974941564,<b>Zee Lake</b><br>Lake Area = 2.3 ha<br>Observed Chloride = 0.2-1.75 mg/L
-95.474989,47.532839,48631,Minnow Lake,13.2,14,3.79662898003788,<b>Minnow Lake</b><br>Lake Area = 3.8 ha<br>Observed Chloride = 13.2-14 mg/L
-95.892978,46.929286,48646,Gandrud Lake,5.76,7.86,2.29894997163896,<b>Gandrud Lake</b><br>Lake Area = 2.3 ha<br>Observed Chloride = 5.76-7.86 mg/L
-92.544737,46.760836,48981,,0.4,0.9,2.65138113715813,<b>NA</b><br>Lake Area = 2.7 ha<br>Observed Chloride = 0.4-0.9 mg/L
-92.174715,47.061066,48990,Boulder Lake Reservoir,1.15,1.41,7.01085554529984,<b>Boulder Lake Reservoir</b><br>Lake Area = 7 ha<br>Observed Chloride = 1.15-1.41 mg/L
-94.313744,46.533879,49359,Lake Edna,3.5,3.6,4.1155669150544,<b>Lake Edna</b><br>Lake Area = 4.1 ha<br>Observed Chloride = 3.5-3.6 mg/L
-95.720456,45.526066,49408,,12.1,22.5,2.46029888624368,<b>NA</b><br>Lake Area = 2.5 ha<br>Observed Chloride = 12.1-22.5 mg/L
-94.81078,43.96036,49413,Butterfield Lake,14.5,18.5,2.99520363384864,<b>Butterfield Lake</b><br>Lake Area = 3 ha<br>Observed Chloride = 14.5-18.5 mg/L
-92.00709,45.53979,49477,,3.6,5.8,4.74001833630657,<b>NA</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 3.6-5.8 mg/L
-96.085835,47.623462,49663,,7.04,7.04,3.09033486171075,<b>NA</b><br>Lake Area = 3.1 ha<br>Observed Chloride = 7.04-7.04 mg/L
-94.958706,47.860112,49679,Lake Emerald,2,2,2.53801046739712,<b>Lake Emerald</b><br>Lake Area = 2.5 ha<br>Observed Chloride = 2-2 mg/L
-70.0076,41.95637,49905,Gull Pond,1.02096,30.735,3.73167262458973,<b>Gull Pond</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 1.02-30.73 mg/L
-72.72262,40.91237,49952,Peconic Lake,9.3,9.3,3.72540205949199,<b>Peconic Lake</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 9.3-9.3 mg/L
-74.92097,42.84388,50036,Young Lake,16.2,16.2,3.37385530400355,<b>Young Lake</b><br>Lake Area = 3.4 ha<br>Observed Chloride = 16.2-16.2 mg/L
-77.8209,43.02781,50236,Blue Pond,104.85,132,1.87933725522226,<b>Blue Pond</b><br>Lake Area = 1.9 ha<br>Observed Chloride = 104.85-132 mg/L
-93.153305,45.68054,50418,Section Lake,4.07,5.59,3.92363000305279,<b>Section Lake</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 4.07-5.59 mg/L
-96.142766,45.194103,50449,,14.2,19.4,7.2988225742347,<b>NA</b><br>Lake Area = 7.3 ha<br>Observed Chloride = 14.2-19.4 mg/L
-95.57917,44.077336,50581,Buffalo Lake,12.7,14.5,3.91662305555569,<b>Buffalo Lake</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 12.7-14.5 mg/L
-96.6021,45.81079,50697,,11.7,20,6.86474672902425,<b>NA</b><br>Lake Area = 6.9 ha<br>Observed Chloride = 11.7-20 mg/L
-78.50353,42.43651,51269,Sucker Pond,6.7,6.7,1.78421021182289,<b>Sucker Pond</b><br>Lake Area = 1.8 ha<br>Observed Chloride = 6.7-6.7 mg/L
-76.26817,43.2859,51289,,546,822,2.00275756215859,<b>NA</b><br>Lake Area = 2 ha<br>Observed Chloride = 546-822 mg/L
-94.708118,47.022698,51447,Eleventh Crow Wing Lake,3.31,3.56,4.68321095974384,<b>Eleventh Crow Wing Lake</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 3.31-3.56 mg/L
-93.68005,44.829179,51452,Marsh Lake,17.1,33.9,3.23543946445938,<b>Marsh Lake</b><br>Lake Area = 3.2 ha<br>Observed Chloride = 17.1-33.9 mg/L
-95.689755,45.889031,51532,,10.8,16,3.69456321987128,<b>NA</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 10.8-16 mg/L
-73.95757,41.1617,52065,DeForest Lake,1619,2171,4.56255429172475,<b>DeForest Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 1619-2171 mg/L
-74.65284,41.75378,52107,Morningside Lake,14.4,19.1,3.96671514718441,<b>Morningside Lake</b><br>Lake Area = 4 ha<br>Observed Chloride = 14.4-19.1 mg/L
-92.826933,47.418264,52146,Carey Lake,6.27,7.68,4.06538789666154,<b>Carey Lake</b><br>Lake Area = 4.1 ha<br>Observed Chloride = 6.27-7.68 mg/L
-92.254863,47.387346,52157,Loon Lake,4.42,4.84,4.65785780994621,<b>Loon Lake</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 4.42-4.84 mg/L
-75.25947,43.7791,52345,Fish Pond,2,2,2.40437965820127,<b>Fish Pond</b><br>Lake Area = 2.4 ha<br>Observed Chloride = 2-2 mg/L
-94.130369,46.560484,52484,East Twin Lake,2,2,2.36973155985796,<b>East Twin Lake</b><br>Lake Area = 2.4 ha<br>Observed Chloride = 2-2 mg/L
-94.249135,46.510772,52517,Rice Lake,5.6,5.6,4.45583418366044,<b>Rice Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 5.6-5.6 mg/L
-96.061512,44.211626,52571,West Twin Lake,19.9,35,4.4883846119764,<b>West Twin Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 19.9-35 mg/L
-96.614519,48.720568,52829,,5.68,7.39,4.85850546231276,<b>NA</b><br>Lake Area = 4.9 ha<br>Observed Chloride = 5.68-7.39 mg/L
-81.84996,41.36272,53395,,132.5,272,2.09443913838238,<b>NA</b><br>Lake Area = 2.1 ha<br>Observed Chloride = 132.5-272 mg/L
-73.96762,44.73943,53422,Upper Chateaugay Lake,4.4,5.35,6.93906206716882,<b>Upper Chateaugay Lake</b><br>Lake Area = 6.9 ha<br>Observed Chloride = 4.4-5.35 mg/L
-75.27545,43.8389,53432,Crystal Lake,2,2,3.51656743434122,<b>Crystal Lake</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 2-2 mg/L
-73.61413,44.61671,53440,Davis Lake,3.2,4.4,2.94367500320058,<b>Davis Lake</b><br>Lake Area = 2.9 ha<br>Observed Chloride = 3.2-4.4 mg/L
-94.136949,46.561006,53585,West Twin Lake,1,1,2.01668282561581,<b>West Twin Lake</b><br>Lake Area = 2 ha<br>Observed Chloride = 1-1 mg/L
-94.139612,46.529898,53586,Perch Lake,3.5,3.5,4.19442195925278,<b>Perch Lake</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 3.5-3.5 mg/L
-94.976198,47.192732,53589,Lake George,2,2.71,5.79999100445967,<b>Lake George</b><br>Lake Area = 5.8 ha<br>Observed Chloride = 2-2.71 mg/L
-93.501994,44.454375,53651,Phelps Lake,11.5,16.1,4.76920337117182,<b>Phelps Lake</b><br>Lake Area = 4.8 ha<br>Observed Chloride = 11.5-16.1 mg/L
-74.15663,42.56583,54148,White Birch Pond,2.75,4.2,1.57404531867296,<b>White Birch Pond</b><br>Lake Area = 1.6 ha<br>Observed Chloride = 2.75-4.2 mg/L
-76.81715,42.11385,54213,Eldridge Lake,82.4,122.5,1.6077619087242,<b>Eldridge Lake</b><br>Lake Area = 1.6 ha<br>Observed Chloride = 82.4-122.5 mg/L
-92.172224,47.303686,54240,Whiteface Reservoir,1.02,1.25,7.28081616213712,<b>Whiteface Reservoir</b><br>Lake Area = 7.3 ha<br>Observed Chloride = 1.02-1.25 mg/L
-76.21097,43.08915,54437,Onondaga Lake,422,422,7.09360892393537,<b>Onondaga Lake</b><br>Lake Area = 7.1 ha<br>Observed Chloride = 422-422 mg/L
-93.361187,44.921918,54643,Meadowbrook Lake,52.2,148,2.41236463664943,<b>Meadowbrook Lake</b><br>Lake Area = 2.4 ha<br>Observed Chloride = 52.2-148 mg/L
-95.121864,46.96561,54660,Portage Lake,6.65,8.38,5.13719236684327,<b>Portage Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 6.65-8.38 mg/L
-95.098678,45.190117,54701,,10.5,10.5,3.00285399677479,<b>NA</b><br>Lake Area = 3 ha<br>Observed Chloride = 10.5-10.5 mg/L
-92.79039,44.83096,54712,,14,27.8,2.23177521460656,<b>NA</b><br>Lake Area = 2.2 ha<br>Observed Chloride = 14-27.8 mg/L
-93.312224,44.458485,54729,Union Lake,21.2,21.2,5.08489911148643,<b>Union Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 21.2-21.2 mg/L
-74.06932,41.49168,55144,Lake Washington,81.4,100.35,4.21579198690785,<b>Lake Washington</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 81.4-100.35 mg/L
-92.689615,46.746632,55226,Dead Fish Lake,0.3,3.5,3.52725370090955,<b>Dead Fish Lake</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 0.3-3.5 mg/L
-85.90071,44.94852,55313,Shell Lake,0.55,1.3,3.72215706117666,<b>Shell Lake</b><br>Lake Area = 3.7 ha<br>Observed Chloride = 0.55-1.3 mg/L
-93.141786,45.01828,55528,Bennett Lake,18,234.5,2.30087800865433,<b>Bennett Lake</b><br>Lake Area = 2.3 ha<br>Observed Chloride = 18-234.5 mg/L
-94.312628,46.429816,55538,Moburg Lake,8.5,9.5,2.79896455096331,<b>Moburg Lake</b><br>Lake Area = 2.8 ha<br>Observed Chloride = 8.5-9.5 mg/L
-94.73796,45.84135,55579,Twin Lakes,13.1,13.1,3.25768145188515,<b>Twin Lakes</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 13.1-13.1 mg/L
-96.045793,44.218332,55609,East Twin Lake,15,20,4.35867118001424,<b>East Twin Lake</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 15-20 mg/L
-93.128505,44.787991,55617,McDonough Lake,31.6,50.3,1.96643856472411,<b>McDonough Lake</b><br>Lake Area = 2 ha<br>Observed Chloride = 31.6-50.3 mg/L
-93.593475,44.473759,55624,Lake Pepin,17.9,22.9,5.06640724969145,<b>Lake Pepin</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 17.9-22.9 mg/L
-96.412625,46.658946,55874,Blue Eagle Lake,10.3,18.9,1.60352278370302,<b>Blue Eagle Lake</b><br>Lake Area = 1.6 ha<br>Observed Chloride = 10.3-18.9 mg/L
-95.62313,46.180426,55886,,4.18,4.75,2.47334066254801,<b>NA</b><br>Lake Area = 2.5 ha<br>Observed Chloride = 4.18-4.75 mg/L
-96.035912,47.612924,55898,Lake Sarah,9.6,12.2,4.83172354609115,<b>Lake Sarah</b><br>Lake Area = 4.8 ha<br>Observed Chloride = 9.6-12.2 mg/L
-93.974211,47.64028,55910,Cedar Lake,1.12,1.4,4.22818101918477,<b>Cedar Lake</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 1.12-1.4 mg/L
-73.20148,40.73296,56147,Knapps Lake,78.6,78.6,1.88558976666766,<b>Knapps Lake</b><br>Lake Area = 1.9 ha<br>Observed Chloride = 78.6-78.6 mg/L
-73.67443,41.44011,56156,Palmer Lake,33.9,56.8,1.84166757969117,<b>Palmer Lake</b><br>Lake Area = 1.8 ha<br>Observed Chloride = 33.9-56.8 mg/L
-92.702586,46.726752,56234,Miller Lake,0.2,1.6,4.12956309784914,<b>Miller Lake</b><br>Lake Area = 4.1 ha<br>Observed Chloride = 0.2-1.6 mg/L
-93.491999,47.400187,56600,Little Wabana Lake,1.1,10,3.83174753158333,<b>Little Wabana Lake</b><br>Lake Area = 3.8 ha<br>Observed Chloride = 1.1-10 mg/L
-94.76957,46.19221,56631,Turtle Lake,5.72,6.38,3.79012087292847,<b>Turtle Lake</b><br>Lake Area = 3.8 ha<br>Observed Chloride = 5.72-6.38 mg/L
-95.444335,45.525118,56670,Nelson Lake,10,12,4.70461442333434,<b>Nelson Lake</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 10-12 mg/L
-70.00932,41.93864,57117,Dyer Pond,0.5718085,19.24,1.45015116556643,<b>Dyer Pond</b><br>Lake Area = 1.5 ha<br>Observed Chloride = 0.57-19.24 mg/L
-93.507026,45.178442,57638,French Lake,27,39,4.47753297978199,<b>French Lake</b><br>Lake Area = 4.5 ha<br>Observed Chloride = 27-39 mg/L
-93.099949,45.024167,57676,Round Lake,54,173,1.63737080116718,<b>Round Lake</b><br>Lake Area = 1.6 ha<br>Observed Chloride = 54-173 mg/L
-93.993649,46.487191,57689,,20.2,21.7,4.8437899619458,<b>NA</b><br>Lake Area = 4.8 ha<br>Observed Chloride = 20.2-21.7 mg/L
-92.831398,46.326883,57728,,1.5,1.5,3.46317134181007,<b>NA</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 1.5-1.5 mg/L
-96.157836,46.216301,57956,,8.4,13.4,5.45722010472525,<b>NA</b><br>Lake Area = 5.5 ha<br>Observed Chloride = 8.4-13.4 mg/L
-70.00049,41.94033,58196,Great Pond,0.818895,26.05,2.79691785414491,<b>Great Pond</b><br>Lake Area = 2.8 ha<br>Observed Chloride = 0.82-26.05 mg/L
-72.57866,40.88579,58244,Sears Pond,8.36,10.7,1.8013765762515,<b>Sears Pond</b><br>Lake Area = 1.8 ha<br>Observed Chloride = 8.36-10.7 mg/L
-93.091702,45.020132,58639,Savage Lake,35,97,1.85802994092301,<b>Savage Lake</b><br>Lake Area = 1.9 ha<br>Observed Chloride = 35-97 mg/L
-94.553218,47.009866,58641,Portage Lake,4.1,4.1,4.72616495893462,<b>Portage Lake</b><br>Lake Area = 4.7 ha<br>Observed Chloride = 4.1-4.1 mg/L
-94.908537,46.894053,58648,Sunday Lake,3.14,3.74,3.24089147730315,<b>Sunday Lake</b><br>Lake Area = 3.2 ha<br>Observed Chloride = 3.14-3.74 mg/L
-93.013476,45.022591,58664,Casey Lake,28.5,103,1.68789340650414,<b>Casey Lake</b><br>Lake Area = 1.7 ha<br>Observed Chloride = 28.5-103 mg/L
-93.537145,46.46253,58705,Rabbit Lake,4.1,4.1,4.42979449873448,<b>Rabbit Lake</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 4.1-4.1 mg/L
-92.868229,44.750366,58718,Lake Rebecca,48.9,48.9,3.49399462304351,<b>Lake Rebecca</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 48.9-48.9 mg/L
-95.223053,45.472673,58719,Lake Johanna,10,11,6.12980797408311,<b>Lake Johanna</b><br>Lake Area = 6.1 ha<br>Observed Chloride = 10-11 mg/L
-96.09064,45.4083,58731,Dry Wood Lake,15.6,15.6,5.05529567258643,<b>Dry Wood Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 15.6-15.6 mg/L
-92.85231,45.04736,58763,Long Lake,73.3666666666667,93.2,3.63681006917232,<b>Long Lake</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 73.37-93.2 mg/L
-92.99056,45.404053,58764,,25.7,36.15,2.54352690262973,<b>NA</b><br>Lake Area = 2.5 ha<br>Observed Chloride = 25.7-36.15 mg/L
-96.084936,46.069884,59003,Lightning Lake,10.3,16,5.35765717039807,<b>Lightning Lake</b><br>Lake Area = 5.4 ha<br>Observed Chloride = 10.3-16 mg/L
-95.636631,47.508913,59009,Spring Lake,3.33,3.95,4.01886747985431,<b>Spring Lake</b><br>Lake Area = 4 ha<br>Observed Chloride = 3.33-3.95 mg/L
-96.210076,47.204903,59014,,1.86,1.86,3.30321276042543,<b>NA</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 1.86-1.86 mg/L
-73.54999,42.84396,59287,Tomhannock Reservoir,14.1,16.3,6.53907209529036,<b>Tomhannock Reservoir</b><br>Lake Area = 6.5 ha<br>Observed Chloride = 14.1-16.3 mg/L
-74.79774,41.76539,59349,Swan Lake,14.3,19.8,4.88387785871097,<b>Swan Lake</b><br>Lake Area = 4.9 ha<br>Observed Chloride = 14.3-19.8 mg/L
-75.21228,42.32752,59370,East Sidney Lake,7.9,12.2,4.40251934243721,<b>East Sidney Lake</b><br>Lake Area = 4.4 ha<br>Observed Chloride = 7.9-12.2 mg/L
-92.707416,46.667834,59579,Bang Lake,1.2,4,3.17575783531746,<b>Bang Lake</b><br>Lake Area = 3.2 ha<br>Observed Chloride = 1.2-4 mg/L
-74.84184,43.75318,59590,Fulton Chain Lakes,9,9.6,6.72307289763361,<b>Fulton Chain Lakes</b><br>Lake Area = 6.7 ha<br>Observed Chloride = 9-9.6 mg/L
-94.267973,46.486837,59708,Lake Hubert,3.3,3.4,6.25590174713612,<b>Lake Hubert</b><br>Lake Area = 6.3 ha<br>Observed Chloride = 3.3-3.4 mg/L
-93.88372,45.04192,59714,Fountain Lake,29,35,5.14079592876055,<b>Fountain Lake</b><br>Lake Area = 5.1 ha<br>Observed Chloride = 29-35 mg/L
-93.041616,45.058489,59748,Gem Lake,33,45,2.12216046297633,<b>Gem Lake</b><br>Lake Area = 2.1 ha<br>Observed Chloride = 33-45 mg/L
-93.52018,44.851221,59793,Rice Marsh Lake,89.1,220,3.34082542450665,<b>Rice Marsh Lake</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 89.1-220 mg/L
-95.865243,44.161764,59904,Iron Lake,19,19.1,4.62857324551098,<b>Iron Lake</b><br>Lake Area = 4.6 ha<br>Observed Chloride = 19-19.1 mg/L
-94.77848,40.37599,60086,,4.44,4.97,6.00146586676021,<b>NA</b><br>Lake Area = 6 ha<br>Observed Chloride = 4.44-4.97 mg/L
-75.36682,42.62241,60332,,10,10,3.02095937742479,<b>NA</b><br>Lake Area = 3 ha<br>Observed Chloride = 10-10 mg/L
-92.591732,46.80016,60359,,3.7,8.9,3.86257591144757,<b>NA</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 3.7-8.9 mg/L
-79.52902,42.09091,60571,,4.5,4.5,2.4800615981248,<b>NA</b><br>Lake Area = 2.5 ha<br>Observed Chloride = 4.5-4.5 mg/L
-93.896504,46.467372,60678,Reno Lake,9.17,9.17,4.22356014148258,<b>Reno Lake</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 9.17-9.17 mg/L
-93.083067,45.114168,60697,Deep Lake,35,45,3.31859214699123,<b>Deep Lake</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 35-45 mg/L
-93.360871,47.599879,60737,Round Lake,0.68,1.23,5.21178734786872,<b>Round Lake</b><br>Lake Area = 5.2 ha<br>Observed Chloride = 0.68-1.23 mg/L
-93.673909,44.841598,60740,Wassermann Lake,13,29.95,4.19043483797547,<b>Wassermann Lake</b><br>Lake Area = 4.2 ha<br>Observed Chloride = 13-29.95 mg/L
-92.090053,47.814018,61072,Eagles Nest Lake Number Three,2.36,3.63,6.02165833289897,<b>Eagles Nest Lake Number Three</b><br>Lake Area = 6 ha<br>Observed Chloride = 2.36-3.63 mg/L
-77.26837,42.2206,61371,Thurston Pond,56.1,56.1,2.14287327868275,<b>Thurston Pond</b><br>Lake Area = 2.1 ha<br>Observed Chloride = 56.1-56.1 mg/L
-89.858522,47.957047,61388,Swamp Lake,0.21,0.21,4.97767554085813,<b>Swamp Lake</b><br>Lake Area = 5 ha<br>Observed Chloride = 0.21-0.21 mg/L
-86.53821,46.48061,61403,Miners Lake,1.6,2.5,1.84522219203647,<b>Miners Lake</b><br>Lake Area = 1.8 ha<br>Observed Chloride = 1.6-2.5 mg/L
-86.31324,46.58793,61409,Trappers Lake,0.5,0.5,3.00778287254665,<b>Trappers Lake</b><br>Lake Area = 3 ha<br>Observed Chloride = 0.5-0.5 mg/L
-75.73612,44.26926,61580,Red Lake,15.9,15.9,5.01332766640696,<b>Red Lake</b><br>Lake Area = 5 ha<br>Observed Chloride = 15.9-15.9 mg/L
-75.02846,42.986,62319,Ilion Reservoir Number Three,12.2,25.75,2.73479533996496,<b>Ilion Reservoir Number Three</b><br>Lake Area = 2.7 ha<br>Observed Chloride = 12.2-25.75 mg/L
-73.91652,41.60558,62330,Wappinger Lake,30.8,1663,3.48076212897699,<b>Wappinger Lake</b><br>Lake Area = 3.5 ha<br>Observed Chloride = 30.8-1663 mg/L
-73.80188,40.95984,62344,Reservoir Number One,106.75,157.5,3.13826212087395,<b>Reservoir Number One</b><br>Lake Area = 3.1 ha<br>Observed Chloride = 106.75-157.5 mg/L
-92.402855,46.875452,62425,Grand Lake,3.7,8.55,6.51491316647966,<b>Grand Lake</b><br>Lake Area = 6.5 ha<br>Observed Chloride = 3.7-8.55 mg/L
-86.06121,44.74026,62526,Otter Lake,6.9,8.4,3.25604520470599,<b>Otter Lake</b><br>Lake Area = 3.3 ha<br>Observed Chloride = 6.9-8.4 mg/L
-81.85896,41.36007,62592,Wallace Lake,141.5,320,1.78990909166826,<b>Wallace Lake</b><br>Lake Area = 1.8 ha<br>Observed Chloride = 141.5-320 mg/L
-75.99633,43.36906,62611,North Pond,3.9,4,3.56257928165348,<b>North Pond</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 3.9-4 mg/L
-72.90843,43.41478,62640,Wallingford Pond,0.35,0.35,3.57519970719201,<b>Wallingford Pond</b><br>Lake Area = 3.6 ha<br>Observed Chloride = 0.35-0.35 mg/L
-94.211974,46.524466,62761,Johnson Lake,1.5,1.5,3.89769061870715,<b>Johnson Lake</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 1.5-1.5 mg/L
-93.406534,47.610719,62767,Bluebill Lake,2.15,2.73,4.06593932396637,<b>Bluebill Lake</b><br>Lake Area = 4.1 ha<br>Observed Chloride = 2.15-2.73 mg/L
-94.233857,46.490622,62793,Mallard Lake,4,4,3.11931193051436,<b>Mallard Lake</b><br>Lake Area = 3.1 ha<br>Observed Chloride = 4-4 mg/L
-95.663132,43.94973,62988,Lime Lake,17.8,29,4.8573129383361,<b>Lime Lake</b><br>Lake Area = 4.9 ha<br>Observed Chloride = 17.8-29 mg/L
-94.093872,47.956182,63121,Dark Lake,0.691,1.05,3.82890925713297,<b>Dark Lake</b><br>Lake Area = 3.8 ha<br>Observed Chloride = 0.69-1.05 mg/L
-95.648446,47.024662,63166,Lost Lake,1.04,1.3,4.06342512049534,<b>Lost Lake</b><br>Lake Area = 4.1 ha<br>Observed Chloride = 1.04-1.3 mg/L
-74.0393,41.34578,63401,Stilwell Lake,7.9,7.9,3.93438725093787,<b>Stilwell Lake</b><br>Lake Area = 3.9 ha<br>Observed Chloride = 7.9-7.9 mg/L
-92.695223,46.664923,63508,Spring Lake,0.3,0.3,2.31028683132022,<b>Spring Lake</b><br>Lake Area = 2.3 ha<br>Observed Chloride = 0.3-0.3 mg/L
