SITEID_07,SITEID_12,UID,VISIT_NO,SAMPLE_CATEGORY,SITE_TYPE,LON_DD,LAT_DD,DATE_COL,LAKE_NAME,STATE,WGT_NLA,WSA_ECO9,OMER_L3_ECO,OMER_L3_ECO_NAME,LAKE_ORIGIN,AREA_HA,PERIM_KM,ELEVATION,DEPTHMAX,DATEWQ,SAMPLE_DEPTH_M,PH,COND_US,ANC_UEQL,TURB_NTU,TOC_MGL,DOC_MGL,AMMONIA_N_MGL,NITRATE_NITRITE_N_MGL,TN_MGL,TP_UGL,CHLORIDE_MGL,NITRATE_N_MGL,SULFATE_MGL,CALCIUM_MGL,MAGNESIUM_MGL,SODIUM_MGL,POTASSIUM_MGL,COLOR_PCU,SILICA_MGL,CHLA_UGL,TSS_MGL,NITRITE_N_MGL,ALUMINUM_MGL,wq_source,chla_source,DATEPROFILE,DEPTH_M.mean,DEPTH_M.min,DEPTH_M.max,DEPTH_M.obs,TEMP_C.mean,TEMP_C.min,TEMP_C.max,TEMP_C.obs,DO_MGL.mean,DO_MGL.min,DO_MGL.max,DO_MGL.obs,PH.mean,PH.min,PH.max,PH.obs,COND_US.mean,COND_US.min,COND_US.max,COND_US.obs,profile_source,DATE_SECCHI,SECCHI_M,SECCHI_RE_M,CLEAR_TO_BOTTOM,secchi_source,DATEPHYTO,PHYTO_BIOVOL_UM3L.sum,PHYTO_BIOVOL_UM3L.obs,PHYTO_ABUND_CL.sum,PHYTO_ABUND_CL.obs,PHYTO_ABUND_OL.sum,PHYTO_ABUND_OL.obs,phyto_source,DATEZOOP,ZOO_FINE_50um_ABUND_L.sum,ZOO_FINE_50um_ABUND_L.obs,ZOO_FINE_50um_BIOMASS_UGL.sum,ZOO_FINE_50um_BIOMASS_UGL.obs,ZOO_FINE_80um_ABUND_L.sum,ZOO_FINE_80um_ABUND_L.obs,ZOO_FINE_80um_BIOMASS_UGL.sum,ZOO_FINE_80um_BIOMASS_UGL.obs,ZOO_COARSE_150um_ABUND_L.sum,ZOO_COARSE_150um_ABUND_L.obs,ZOO_COARSE_150um_BIOMASS_UGL.sum,ZOO_COARSE_150um_BIOMASS_UGL.obs,ZOO_COARSE_243um_ABUND_L.sum,ZOO_COARSE_243um_ABUND_L.obs,ZOO_COARSE_243um_BIOMASS_UGL.sum,ZOO_COARSE_243um_BIOMASS_UGL.obs,zoo_source,PCT_OPENH20_BSN,PCT_ICESNOW_BSN,PCT_WATER_BSN,PCT_DEVOPEN_BSN,PCT_DEVLOW_BSN,PCT_DEVMED_BSN,PCT_DEVHIGH_BSN,PCT_DEVELOPED_BSN,PCT_BARREN_BSN,PCT_DECID_BSN,PCT_CONIF_BSN,PCT_MIXED_BSN,PCT_FOREST_BSN,PCT_SHRUBLAND_BSN,PCT_GRASS_BSN,PCT_PASTURE_BSN,PCT_CROPS_BSN,PCT_AGRIC_BSN,PCT_WDYWET_BSN,PCT_EMHERBWET_BSN,PCT_WETLAND_BSN,DISTANCE_BUFR,PCT_OPENH20_BUFR,PCT_ICESNOW_BUFR,PCT_WATER_BUFR,PCT_DEVOPEN_BUFR,PCT_DEVLOW_BUFR,PCT_DEVMED_BUFR,PCT_DEVHIGH_BUFR,PCT_DEVELOPED_BUFR,PCT_BARREN_BUFR,PCT_DECID_BUFR,PCT_CONIF_BUFR,PCT_MIXED_BUFR,PCT_FOREST_BUFR,PCT_SHRUBLAND_BUFR,PCT_GRASS_BUFR,PCT_PASTURE_BUFR,PCT_CROPS_BUFR,PCT_AGRIC_BUFR,PCT_WDYWET_BUFR,PCT_EMHERBWET_BUFR,PCT_WETLAND_BUFR,Residence_Time
NLA06608-0008,NA,NA,1,P,PROB_Lake,-93.59040488,41.29211104,7/12/07,Lake Ahquabi,Iowa,3.396573599,TPL,47,Western Corn Belt Plains,MAN-MADE,48.7370362,5.71138051,261.56,5.5,7/12/07,2,8.48,238.1,1933.62,8.62,8.66,7.6,0.024,0.005,0.801,66,10.129,0.005,9.985,25.33,8.795,5.839,3.218,10,3.789,30.24,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/12/07,2.466666667,0,4.8,6,24.2,18,27.3,6,3.166666667,0.1,6.6,6,8.05,7.4,8.7,6,NA,NA,NA,0,NLA2007_Profile_20091008.csv,7/12/07,0.79,NA,,NLA2007_Secchi_20091008.csv,7/12/07,352316.6657,16,3663087.33,23,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/12/07,NA,NA,NA,NA,2965.06888,8,NA,NA,NA,NA,NA,NA,1057.891329,9,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,7.7,0,7.7,6.1,1.1,0,0,7.2,0.1,33.5,0.6,0.5,34.6,0.2,7.5,19.9,21.9,41.8,0.7,0.2,0.9,0.001798644,34.2,0,34.2,5.5,0.7,0,0,6.2,0,50.3,0.1,0,50.4,0,2.5,0.6,1.3,1.9,4.5,0.3,4.8,0.794469374
NLA06608-0010,NLA12_MI-117,1000091,1,NA,PROB,-83.50544419,42.61885968,7/24/12,Bogie Lake,Michigan,278.9036241,UMW,56,NA,NATURAL,30.03726716,2.423465243,284.65,NA,7/24/12,NA,8.47,755,2793,0.76,NA,4.72,0.033,0.002,0.489,18,137.654,0.002,23.417,40.92,21.44,71.66,3.313,7,7.668,3.144,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/24/12,5.030769231,0.1,10.2,13,21.6,11.8,27.8,14,5.315384615,0.5,8.9,13,7.878571429,7.1,8.5,14,794.3571429,775,838,14,nla2012_wide_profile_08232016.csv,7/24/12,3.415,3.35,,nla2012_secchi_08232016.csv,7/24/12,1911908977,43,NA,NA,10291.641,25,nla2012_phytoplankton_wide_count_02122014.csv,7/24/12,78260,9,32342,9,34505,7,19097,7,51383,10,69143,10,42280,12,63632,12,nla2012_zoopcnt_04032014.csv,10.9,0,10.9,38.1,15.4,0.3,0,53.8,0,19.9,0.2,0.7,20.8,0,1.7,2.5,0.7,3.2,9.6,0.2,9.8,0.001798644,37.5,0,37.5,12,18.3,0,0,30.3,0,19.6,0,1.4,21,0,0,0.1,0,0.1,10.4,0.6,11,1.691338016
NLA06608-0010,NA,NA,1,P,PROB_Lake,-83.50588771,42.61823014,7/17/07,Bogie Lake,Michigan,81.58117426,UMW,56,Southern Michigan/Northern Indiana Drift Plains,NATURAL,30.03733238,2.423467747,284.65,11.8,7/17/07,2,8.74,650.1,2089.55,3.05,4.96,4.94,0.017,0.005,0.473,10,128.635,0.005,20.652,25.57,19.98,63.93,1.47,4,3.131,4.384,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/17/07,5.984615385,0,11.8,13,17.87692308,8.6,23.8,13,5.576923077,0.2,10,13,7.807692308,7,8.4,13,671.5384615,626,728,13,NLA2007_Profile_20091008.csv,7/17/07,4.48,NA,,NLA2007_Secchi_20091008.csv,7/17/07,1721371.016,13,2729244.445,26,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/17/07,NA,NA,NA,NA,439.0857388,14,NA,NA,NA,NA,NA,NA,442.1767875,8,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,10.9,0,10.9,38.1,15.4,0.3,0,53.8,0,19.9,0.2,0.7,20.8,0,1.7,2.5,0.7,3.2,9.6,0.2,9.8,0.001798644,37.5,0,37.5,12,18.3,0,0,30.3,0,19.6,0,1.4,21,0,0,0.1,0,0.1,10.4,0.6,11,1.691338016
NLA06608-0012,NLA12_OK-121,6525,1,NA,PROB,-96.87367696,35.99293158,6/11/12,Cushing Lake,Oklahoma,2.437808433,SPL,27,NA,MAN_MADE,177.657303,13.50645224,255.6,NA,6/11/12,NA,7.56,344,2500,68.2,NA,7.33,0.1,0.13,1.09,119,12.7,0.13,22.9,30.6,14,15.9,6.09,214,10.5,8.68,40,NA,NA,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,6/11/12,1.025,0,2.54,6,26.25666667,25.8,26.96,6,6.751666667,6.55,6.99,6,7.246666667,7.11,7.36,6,356.3333333,356,357,6,nla2012_wide_profile_08232016.csv,6/11/12,0.195,0.2,,nla2012_secchi_08232016.csv,6/11/12,2670378623,9,NA,NA,285227.1479,5,nla2012_phytoplankton_wide_count_02122014.csv,6/11/12,143656,17,63680,17,70430,20,34927,20,47763,10,77757,10,58386,9,67443,9,nla2012_zoopcnt_04032014.csv,2.7,0,2.7,4.3,0.6,0,0,4.9,0,10.8,2.6,0,13.4,0,61.1,8.1,9.7,17.8,0,0,0,0.001798644,43.3,0,43.3,6.4,0.8,0,0.4,7.6,0,20.3,4.4,0,24.7,0,21.8,2.5,0.1,2.6,0,0,0,0.072000041
NLA06608-0012,NA,NA,1,P,PROB_Lake,-96.87178731,35.99078823,6/13/07,Cushing Lake,Oklahoma,3.451225091,SPL,27,Central Great Plains,MAN-MADE,177.6575126,13.50645679,255.6,3.5,6/13/07,0.5,7.64,219.5,1769.64,50.3,8.71,8.01,0.078,0.279,1.026,159,8.369,0.29,8.378,19.09,8.66,7.725,4.394,40,10.202,4.9,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,6/13/07,1.92,0.1,3.5,5,26.506,25.93,26.77,5,4.932,3.7,5.46,5,7.344,7.21,7.47,5,197.84,196.1,203.2,5,NLA2007_Profile_20091008.csv,6/13/07,0.31,NA,,NLA2007_Secchi_20091008.csv,6/13/07,1681143.362,9,2075550.298,14,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,6/13/07,NA,NA,NA,NA,678.0549767,11,NA,NA,NA,NA,NA,NA,3461.011671,8,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,2.7,0,2.7,4.3,0.6,0,0,4.9,0,10.8,2.6,0,13.4,0,61.1,8.1,9.7,17.8,0,0,0,0.001798644,43.3,0,43.3,6.4,0.8,0,0.4,7.6,0,20.3,4.4,0,24.7,0,21.8,2.5,0.1,2.6,0,0,0,0.072000041
NLA06608-0013,NA,NA,1,P,PROB_Lake,-74.56255123,39.97428032,9/4/07,Mirror Lake,New Jersey,147.9090567,CPL,84,Atlantic Coastal Pine Barrens,MAN-MADE,37.14025576,8.284688178,15.44,2.3,9/4/07,1.2,5.64,47.52,14.87,4.21,6.12,4.79,0.01,0.005,0.384,28,7.836,0.005,5.285,1.732,0.736,4.118,0.719,19,3.103,16.027,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,9/4/07,0.96,0,1.8,5,25.1,22.8,27.3,5,NA,NA,NA,0,5.26,4.8,5.9,5,45.46,41.3,51.5,5,NLA2007_Profile_20091008.csv,9/4/07,0.65,NA,,NLA2007_Secchi_20091008.csv,9/4/07,175761.41,18,382692.0355,29,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,9/4/07,NA,NA,NA,NA,778.5075658,9,NA,NA,NA,NA,NA,NA,305.543292,4,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,0.9,0,0.9,9.4,5.3,2.6,1.4,18.7,4.3,11.2,34.8,0.3,46.3,0,0,1.6,9.3,10.9,15.9,3,18.9,0.001798644,9.1,0,9.1,16.6,18.6,2.7,0.6,38.5,0.1,6.2,10.4,0.3,16.9,0,0,0.2,1.3,1.5,13.6,20.2,33.8,0.001830582
NLA06608-0013,NLA12_NJ-104,7209,1,NA,PROB,-74.5712097,39.97091954,7/15/12,Mirror Lake,New Jersey,303.1171952,CPL,84,NA,MAN_MADE,37.14026102,8.284682952,15.44,NA,7/15/12,NA,6.31,66.2,105,4.23,NA,6.22,0.011,0.003,0.399,39,11.39,0.003,5.319,2.66,1.146,6.698,1.066,55,3.27,21.64,NA,0,0.051,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/15/12,1.516666667,0,3.1,6,23.31666667,17.9,27.2,6,2.966666667,0.2,6.6,6,6.1,5.9,6.4,6,102.5,66,165,6,nla2012_wide_profile_08232016.csv,7/15/12,0.85,0.8,,nla2012_secchi_08232016.csv,7/15/12,3477743048,29,NA,NA,3932.2186,12,nla2012_phytoplankton_wide_count_02122014.csv,7/15/12,175753,21,65906,21,90736,23,11800,23,8208,14,18784,14,4526,8,9544,8,nla2012_zoopcnt_04032014.csv,0.9,0,0.9,9.4,5.3,2.6,1.4,18.7,4.3,11.2,34.8,0.3,46.3,0,0,1.6,9.3,10.9,15.9,3,18.9,0.001798644,9.1,0,9.1,16.6,18.6,2.7,0.6,38.5,0.1,6.2,10.4,0.3,16.9,0,0,0.2,1.3,1.5,13.6,20.2,33.8,0.001830582
NLA06608-0014,NA,NA,1,P,PROB_Lake,-100.5756807,47.83492738,8/6/07,Unnamed Lake,North Dakota,324.9301387,TPL,46,Northern Glaciated Plains,NATURAL,12.80952857,1.383813932,498.4,1.7,8/6/07,1.4,9.39,8722,29010.66,7.1,43.8,41.27,0.036,0.005,4.147,175,463.285,0.005,3005.365,8.905,83.37,2037,37.83,29,7.661,8.748,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,8/6/07,0.94,0,1.7,5,21.56,20.9,21.8,5,7.6,7.2,7.7,5,9.4,9.4,9.4,5,9080,9080,9080,5,NLA2007_Profile_20091008.csv,8/6/07,0.85,NA,,NLA2007_Secchi_20091008.csv,8/6/07,344739.382,13,10233823.5,20,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,8/6/07,NA,NA,NA,NA,467.1045395,6,NA,NA,NA,NA,NA,NA,14292.8695,2,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,9.2,0,9.2,5,0,0,0,5,0,0,0,0,0,0,21.8,13.1,37.3,50.4,0.6,13.1,13.7,0.001798644,46.7,0,46.7,6.3,0,0,0,6.3,0,0,0,0,0,0,16.7,0,5.9,5.9,2.8,21.5,24.3,0.933729443
NLA06608-0015,NA,NA,1,P,PROB_Lake,-107.2747938,33.0071076,7/10/07,Caballo Reservoir,New Mexico,6.92095662,XER,24,Chihuahuan Deserts,MAN-MADE,173.9929805,50.15536722,1275.36,7,7/10/07,0.68,8.36,743.6,2896.42,32.7,3.78,3.78,0.016,0.005,0.47,109,53.344,0.005,143.325,56.18,11.17,73.69,5.379,5,21.271,20,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/10/07,3.4375,0,6.5,8,23.575,23.1,25.2,8,6.9125,6.1,8.9,8,8.0125,7.9,8.1,8,NA,NA,NA,0,NLA2007_Profile_20091008.csv,7/10/07,0.37,NA,,NLA2007_Secchi_20091008.csv,7/10/07,15439216.99,4,7937777.778,11,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/10/07,NA,NA,NA,NA,3975.604393,8,NA,NA,NA,NA,NA,NA,113.0091628,8,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,0.4,0,0.4,0.9,0.6,0.1,0,1.6,1,2.3,27,0.5,29.8,44.7,18.8,1.7,0.6,2.3,0.9,0.4,1.3,0.001798644,43.5,0,43.5,2.2,4.1,0.6,0,6.9,0.1,0,0,0,0,36.5,0,0.2,12.3,12.5,0.4,0.1,0.5,0.213072394
NLA06608-0016,NLA12_NE-109,1000084,1,NA,PROB,-100.7757749,41.03740677,7/20/12,Lake Maloney,Nebraska,17.17817457,SPL,44,NA,MAN_MADE,641.0234072,18.96802865,916,NA,7/20/12,NA,8.42,715,3381,6.78,NA,4.82,0.034,0.168,0.723,59,18.691,0.168,185.471,50.93,19.25,71.85,8.472,10,18.265,12.01333333,NA,0,0.002,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/20/12,2.5625,0,5.5,8,25.96666667,25.6,26.1,9,6.7875,6.1,7.2,8,8.3,8.3,8.3,9,NA,NA,NA,0,nla2012_wide_profile_08232016.csv,7/20/12,0.625,0.6,,nla2012_secchi_08232016.csv,7/20/12,2954344269,61,NA,NA,16599.4212,28,nla2012_phytoplankton_wide_count_02122014.csv,7/20/12,84038,12,34546,12,29753,9,13375,9,15061,9,33307,9,19030,10,35352,10,nla2012_zoopcnt_04032014.csv,16,0,16,5.9,0.6,0,0,6.5,0.1,0.1,0,0,0.1,0,61.9,1.8,12.3,14.1,1.2,0,1.2,0.001798644,74.8,0,74.8,8.1,2.4,0.2,0,10.7,0,0.5,0,0,0.5,0,8.6,0,0.2,0.2,5.3,0,5.3,1.57772197
NLA06608-0016,NA,NA,1,P,PROB_Lake,-100.7797567,41.03025217,6/27/07,Lake Maloney,Nebraska,4.160811284,SPL,44,Nebraska Sand Hills,MAN-MADE,641.0233086,18.96803762,916,6.3,6/27/07,1.06,8.48,1060,3256.44,16.5,4.88,4.69,0.081,0.021,0.49,6,48.2,0.067,316.901,65.75,28.23,113.6,11.44,5,6.956,13,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,6/27/07,3.4,0,6.2,8,23.575,23.5,23.6,8,7.05,6.8,7.4,8,8.2375,8,8.4,8,1103.75,1090,1110,8,NLA2007_Profile_20091008.csv,6/27/07,0.54,NA,,NLA2007_Secchi_20091008.csv,6/27/07,1387176.203,23,4084741.243,28,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,6/27/07,NA,NA,NA,NA,1880.18716,9,NA,NA,NA,NA,NA,NA,1156.824978,11,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,16,0,16,5.9,0.6,0,0,6.5,0.1,0.1,0,0,0.1,0,61.9,1.8,12.3,14.1,1.2,0,1.2,0.001798644,74.8,0,74.8,8.1,2.4,0.2,0,10.7,0,0.5,0,0,0.5,0,8.6,0,0.2,0.2,5.3,0,5.3,1.57772197
NLA06608-0019,NLA12_ND-108,6645,1,NA,PROB,-99.50350622,46.36670421,6/18/12,Doyles Lake,North Dakota,58.97169537,NPL,42,NA,NATURAL,103.3136406,7.965628584,600.25,NA,6/18/12,NA,9.31,1606,8524,97.74,NA,20.52,0.02,0,6.788,603,21.731,0,407.847,23.93,44.66,275.1,25.08,54,28.423,446.4,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,6/18/12,0.6,0,1.5,5,20.47,20.47,20.47,5,9.722,8.95,9.95,5,8.998,8.95,9.06,5,1612.6,1612,1614,5,nla2012_wide_profile_08232016.csv,6/18/12,0.1,0.1,,nla2012_secchi_08232016.csv,6/18/12,1.24E+11,25,NA,NA,2064438.638,18,nla2012_phytoplankton_wide_count_02122014.csv,6/18/12,73727,8,57315,8,94415,11,52707,11,89238,9,76307,9,70481,9,91833,9,nla2012_zoopcnt_04032014.csv,12.3,0,12.3,2.9,0.2,0,0,3.1,0,0.1,0,0,0.1,1.3,52.7,18.2,10.7,28.9,0,1.6,1.6,0.001798644,44,0,44,2,0,0,0,2,0,0,0,0,0,0,50.5,1.9,0,1.9,0,1.5,1.5,0.186018879
NLA06608-0019,NA,NA,1,P,PROB_Lake,-99.51185877,46.36688788,6/11/07,Doyles Lake,North Dakota,21.96428238,NPL,42,Northwestern Glaciated Plains,NATURAL,103.3135279,7.965656888,600.25,1.2,6/11/07,0.6,8.4,3327,8136.31,45.5,47.22,44.99,1.709,0.879,7.047,801,40.282,0.819,1340.22,41.05,69.48,609.4,41.6,57,26.392,4.032,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,6/11/07,0.25,0,0.5,2,22.9,22.9,22.9,2,4.75,2.1,7.4,2,8.38,8.38,8.38,2,3373,3373,3373,2,NLA2007_Profile_20091008.csv,6/11/07,0.35,NA,,NLA2007_Secchi_20091008.csv,6/11/07,666977.7663,17,1435368.987,22,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,6/11/07,NA,NA,NA,NA,817.971083,7,NA,NA,NA,NA,NA,NA,1065.514963,3,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,12.3,0,12.3,2.9,0.2,0,0,3.1,0,0.1,0,0,0.1,1.3,52.7,18.2,10.7,28.9,0,1.6,1.6,0.001798644,44,0,44,2,0,0,0,2,0,0,0,0,0,0,50.5,1.9,0,1.9,0,1.5,1.5,0.186018879
NLA06608-0020,NA,NA,1,P,PROB_Lake,-87.81380832,39.40817838,6/11/07,Mill Creek Lake,Illinois,20.33534178,TPL,54,Central Corn Belt Plains,MAN-MADE,296.2001459,36.78983872,184.92,14.9,6/11/07,1.5,8.43,214.1,1757.12,4.55,5.41,5.03,0.016,0.005,0.605,30,7.745,0.005,11.625,25.2,7.356,3.239,4.379,17,0.732,20.24,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,6/11/07,7,0,14,15,15.34666667,8.4,25.2,15,2.553333333,0,8.6,15,6.906666667,6.3,8,15,210.5333333,204,220,15,NLA2007_Profile_20091008.csv,6/11/07,0.69,NA,,NLA2007_Secchi_20091008.csv,6/11/07,5903714.572,9,3690222.223,23,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,6/11/07,NA,NA,NA,NA,680.4506489,9,NA,NA,NA,NA,NA,NA,861.9531105,8,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,5.3,0,5.3,3.6,0.9,0,0,4.5,0,24.9,0,0,24.9,0,0.7,2.7,61.8,64.5,0,0,0,0.001798644,30.5,0,30.5,1.3,0.3,0,0,1.6,0,56.8,0,0,56.8,0,2.5,1.4,7.2,8.6,0.1,0,0.1,0.144671663
NLA06608-0020,NLA12_IL-105,8556,1,NA,PROB,-87.80523888,39.41011547,9/13/12,Mill Creek Lake,Illinois,39.85661628,TPL,72,NA,MAN_MADE,296.1995854,36.78984462,184.92,NA,9/13/12,NA,8.25,216,1731,3.37,NA,4.94,0.009,0.002,0.603,28,9.686,0.002,9.245,24.71,7.985,4.285,4.376,20,2.2,12.37333333,NA,0,0.006,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,9/13/12,7.555555556,0,16,18,16.85,8.9,23.8,18,2.622222222,0.1,7.2,18,7.444444444,6.9,8.1,18,224.6666667,205,285,18,nla2012_wide_profile_08232016.csv,9/13/12,1.175,1.15,,nla2012_secchi_08232016.csv,9/13/12,20589849949,33,NA,NA,192148.4116,14,nla2012_phytoplankton_wide_count_02122014.csv,9/13/12,110910,15,74614,15,40194,11,15373,11,51415,9,77418,9,24082,9,43233,9,nla2012_zoopcnt_04032014.csv,5.3,0,5.3,3.6,0.9,0,0,4.5,0,24.9,0,0,24.9,0,0.7,2.7,61.8,64.5,0,0,0,0.001798644,30.5,0,30.5,1.3,0.3,0,0,1.6,0,56.8,0,0,56.8,0,2.5,1.4,7.2,8.6,0.1,0,0.1,0.144671663
NLA06608-0021,NA,NA,1,P,PROB_Lake,-77.3095481,42.77191973,7/27/07,Canandaigua Lake,New York,8.418311244,NAP,83,Eastern Great Lakes and Hudson Lowlands,NATURAL,4226.925272,56.14938354,209.55,53,7/27/07,2,8.33,366.8,2238.28,0.574,2.74,2.92,0.012,0.139,0.39,7,31.892,0.219,22.833,35.41,10.84,18.82,1.897,4,3.054,2.292,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,7/27/07,11.75,0,26,24,15.2325,5.6,27.78,24,10.2,8.6,11.7,24,7.373333333,6.6,7.96,24,370.4166667,368,372,24,NLA2007_Profile_20091008.csv,7/27/07,7.1,NA,,NLA2007_Secchi_20091008.csv,7/27/07,18695973.76,8,1304688.527,14,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,7/27/07,NA,NA,NA,NA,2632.661456,7,NA,NA,NA,NA,NA,NA,65.09327776,9,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,17.6,0,17.6,6.6,1.9,0.4,0.1,9,0.1,17.8,1.3,7.2,26.3,6.2,0.5,26.8,12.3,39.1,1.2,0.1,1.3,0.001798644,83.2,0,83.2,4.1,1.6,0.3,0.1,6.1,0,3,1,2.7,6.7,1.7,0.4,0.8,0.1,0.9,0.6,0.4,1,2.884901296
NLA06608-0023,NLA12_TX-112,7244,1,NA,PROB,-97.74526454,31.14844072,7/17/12,Tank Wash Lake,Texas,838.6523308,SPL,29,NA,MAN_MADE,6.20716516,0.974658146,265.85,NA,7/17/12,NA,8.55,144.8,1257,5.13,NA,4.59,0.01,0,0.419,23,1.919,0,8.781,23.12,2.332,2.789,1.211,6,3.732,3.592,NA,0,0.014,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/17/12,0.833333333,0,2,6,28.35,28.2,28.4,6,7.716666667,7.3,7.8,6,8.783333333,8.7,8.8,6,130.1666667,130,131,6,nla2012_wide_profile_08232016.csv,7/17/12,0.85,0.8,,nla2012_secchi_08232016.csv,7/17/12,4632868510,50,NA,NA,525.1799,27,nla2012_phytoplankton_wide_count_02122014.csv,7/17/12,172249,16,110794,16,119003,19,52714,19,31349,5,36668,5,38311,10,51300,10,nla2012_zoopcnt_04032014.csv,10.4,0,10.4,6.2,11.4,20.7,35.8,74.1,0.3,4.7,0,0,4.7,7.9,2.3,0,0,0,1.3,0,1.3,0.001798644,21.9,0,21.9,7.1,13.1,0,0,20.2,1.7,14.8,0,0,14.8,24.4,10.2,0,0,0,6.8,0,6.8,0.075480388
NLA06608-0023,NA,NA,1,P,PROB_Lake,-97.745332,31.14849172,8/9/07,Birdbath Lake,Texas,210.5049403,SPL,29,Cross Timbers,MAN-MADE,6.20722172,0.974665509,265.85,3,8/9/07,1.8,8.16,175.7,1461.71,3.79,4.08,3.88,0.005,0.005,0.349,12,4.133,0.005,6.961,26.19,2.339,4.298,1.217,7,4.215,2.776,NA,NA,NA,NLA2007_WaterQuality_20091123.csv,NLA2007_WaterQuality_20091123.csv,8/9/07,1.375,0,2.5,4,29.15,28.9,29.4,4,7.7,7.5,7.8,4,8.2,8.2,8.2,4,168,168,168,4,NLA2007_Profile_20091008.csv,8/9/07,0.95,NA,,NLA2007_Secchi_20091008.csv,8/9/07,1906051.602,14,8421925.926,29,NA,NA,NLA2007_Phytoplankton_SoftAlgaeCount_20091023.csv,8/9/07,NA,NA,NA,NA,66.29870883,6,NA,NA,NA,NA,NA,NA,102.4616409,3,NA,NA,NLA2007_Zooplankton_Count_20091022.csv,10.4,0,10.4,6.2,11.4,20.7,35.8,74.1,0.3,4.7,0,0,4.7,7.9,2.3,0,0,0,1.3,0,1.3,0.001798644,21.9,0,21.9,7.1,13.1,0,0,20.2,1.7,14.8,0,0,14.8,24.4,10.2,0,0,0,6.8,0,6.8,0.075480388
NLA06608-0024,NLA12_TX-105,6860,1,NA,PROB,-95.47435666,32.18872936,6/28/12,Lake Palestine,Texas,7.741669458,CPL,35,NA,MAN_MADE,9530.145377,239.2874392,105.13,NA,6/28/12,NA,9.08,228,578.2,5.56,NA,6.69,0.012,0.002,0.59,35,24.651,0.002,36.287,14.54,4.947,18.9,5.651,18,17.03,37.28,NA,0,0.001,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,6/28/12,3.45,0,6.6,8,29.575,27.5,31.3,8,5.3375,0.2,9.5,8,8.1625,6.9,9.2,8,235.125,231,239,8,nla2012_wide_profile_08232016.csv,6/28/12,0.69,0.68,,nla2012_secchi_08232016.csv,6/28/12,40102010355,35,NA,NA,886951.2232,19,nla2012_phytoplankton_wide_count_02122014.csv,6/28/12,66932,15,28931,15,29916,9,12420,9,17231,9,25897,9,5427,6,12079,6,nla2012_zoopcnt_04032014.csv,5.6,0,5.6,3.4,6.1,1,0.4,10.9,0.1,13.7,4.9,4.7,23.3,8.9,0,35.3,3.7,39,12.4,0,12.4,0.001798644,69.4,0,69.4,3,3.7,0.5,0.1,7.3,0,2.4,6.7,2.4,11.5,2.8,0,2.3,0,2.3,6.6,0.1,6.7,0.697957648
